Observation,Viscosity,Turbidity,Density,Luminescence,Altitude,Attitude,Resistivity,pH,HP,UV absorbance,Taste,Good?
784,0.378416902,2.994683471,2.06371759,3.349158228,0.560541831,1.296498869,10.05425826,5.026897082,1.539452535,1.832560536,0.806253232,1
785,-0.442749782,-2.045189494,1.523618565,4.987880005,0.250166354,2.09580467,7.738376463,4.49963975,3.124451497,-0.06109234,3.998438432,1
786,-0.948743372,2.693061817,3.047535117,3.373660729,1.053018302,1.431173666,8.276691811,2.7526595,1.736697409,0.834524413,1.52369172,1
787,0.84213199,3.203933777,1.615456099,1.874525047,1.58379401,1.419990396,8.984506773,4.180569166,3.768240984,2.380332132,0.784523937,1
788,-0.914209704,1.857158741,3.654377449,3.47164098,0.526282924,1.115860098,8.239900551,3.115452159,2.93042385,2.430357338,1.931044448,1
789,-1.435868203,2.189744464,2.293048446,3.566026419,0.111336387,1.142679334,9.785053612,2.147232884,1.853974873,0.507790137,2.187360725,1
790,-0.768499695,2.047089002,2.484109736,4.484319152,0.97814733,2.000829572,8.975601708,4.868853171,2.569933273,1.113332289,2.882744608,1
791,-0.287838474,0.233887764,2.961932031,2.567137941,1.676780451,2.080724678,9.8626563,3.839616435,3.351679525,1.348310849,1.312263306,1
792,0.932588417,1.818347304,2.276070043,2.199221626,0.133405056,0.090736438,10.37898105,4.161254968,5.013090354,2.486345259,0.770463448,1
793,0.833506113,0.77070797,1.671474203,3.703374295,1.007140379,-1.248454661,8.529069398,3.92625015,2.329942889,-0.80030879,0.624386567,1
794,-0.355484015,-0.216449548,2.284310011,2.215774262,1.844379012,0.922317615,7.824484441,4.664249336,1.943379566,0.545921395,0.496888033,1
795,0.168111446,2.290723883,0.899134183,2.651051221,0.497509675,2.315846547,8.143672648,4.032507809,3.01771922,1.222699501,1.95562971,1
796,0.292117636,3.695887207,2.467030602,3.758598773,3.356744383,0.696044834,7.930406311,3.604764017,2.973034208,1.256034722,1.625894417,1
797,1.104502699,1.585650118,2.828646059,3.579685751,1.846953854,2.38695361,8.118232101,4.75360878,1.666190917,0.982741764,3.064339266,1
798,0.607176162,0.159903227,1.96593928,2.299020071,0.661960913,0.674718277,6.338989975,3.47943628,3.740406821,0.232500236,2.905948589,1
799,1.63519935,3.445818028,4.411519549,4.409282276,1.442572879,1.050865746,9.143306204,3.971344961,1.757451744,1.671275321,2.115411887,1
800,0.661415773,1.947498367,2.862075446,3.309220268,0.877568967,2.169242975,6.052443457,1.747041815,3.835746987,0.488815483,1.891961477,1
801,0.865439488,2.623792357,3.995486103,3.181652443,-0.728576624,3.317673089,7.194527223,3.1130646,1.542323788,0.728930519,2.123074822,1
802,0.912448586,1.321599243,2.095841807,1.527264766,1.768203723,2.020915854,8.284133418,3.337217795,3.927683366,0.02180092,2.921860104,0
803,0.837835336,2.13594386,2.575011249,4.094487011,2.072948308,1.1501126,9.581629164,4.750652257,3.357690345,0.197956898,2.005454783,1
804,0.05611607,1.692206748,1.869420998,2.182211468,0.982317818,1.902592265,9.206397147,4.910217754,1.152541849,1.798056614,1.907163621,1
805,-0.545341026,4.386332597,3.621935616,3.985451214,1.485469663,1.020119082,6.559801169,4.885877289,1.683917897,1.25570806,1.328388901,1
806,0.367834823,2.040926337,0.859373526,2.228794454,-0.217763874,3.002029982,7.557474202,5.474466516,3.949425318,0.963484959,0.223794549,1
807,-0.359175337,2.240229124,2.612219753,2.667931288,-0.231346213,1.107852535,8.16203052,2.489064467,1.970671964,0.271851519,0.9835171,1
808,0.703175881,3.786099717,3.726756517,4.585907082,3.088964164,0.615365303,7.136290914,1.772870667,0.093054277,1.426040445,1.838277903,1
809,0.895907126,0.749040649,2.781306448,1.638540102,1.051563258,0.752431424,8.863738925,5.058843298,1.819574595,-1.25559788,2.826846324,1
810,0.262019342,1.40934632,3.483022256,2.631389357,-0.209774923,1.15963678,8.567202323,4.383658875,1.933523811,1.514777105,2.577203999,0
811,-0.261711788,3.31707592,2.964603308,1.53493727,1.080475516,1.234615564,8.994462802,5.145820618,1.486063932,2.346141302,1.299162477,1
812,-1.292413904,2.312543241,3.809322196,2.223462055,0.509857628,2.622463808,7.68173995,2.823161774,0.959062491,-0.427719488,1.338172317,1
813,0.991704769,4.015674479,3.318915527,3.758719046,2.2132494,0.293280723,8.545684865,2.403537667,1.862455314,0.347525196,2.185776531,1
814,-0.623114228,0.725356919,-0.371432502,2.526333461,0.933094227,0.720774303,8.890901809,2.708876719,1.682402683,2.065461109,0.626675082,1
815,0.561999391,2.473655569,3.252792852,0.733193218,1.650180819,0.309613453,8.469965319,4.232246386,3.912781107,-0.020137016,2.730883758,1
816,0.412933948,1.516572766,2.257242116,2.618199997,0.843201834,0.251321423,8.642614275,1.620832717,4.768239963,0.928316428,3.326303343,1
817,1.019537432,3.624486977,3.190399468,3.883377951,1.154879375,2.376335412,8.442633684,3.407397286,3.428348661,1.022772452,1.277469471,1
818,-0.746978685,3.583016482,2.718296093,2.971106023,0.14633756,0.755487923,9.093877461,3.974642088,1.089087649,0.266905629,2.004562432,1
819,0.882511856,1.906809005,3.440769722,2.095614402,0.017107007,1.848532938,9.403722414,7.517875798,1.05047853,1.080689032,2.039424093,1
820,1.011822941,0.83451347,3.701118538,3.219299749,1.129060663,2.735547712,7.984181116,5.044996965,3.794634533,1.658120364,1.405714521,0
821,1.95990458,0.524101152,2.652301196,2.439018668,0.26496285,2.156790526,8.707397269,3.742113491,1.890503871,2.643393154,0.968264339,1
822,0.037611606,1.332560878,2.404907206,3.672218998,1.595683217,1.17961428,9.017380454,3.068517479,3.975101823,0.702716513,1.164917843,1
823,-0.146350278,0.68828829,2.779638345,1.14837933,0.15416541,1.468412878,7.907692932,2.91290756,3.42404425,0.443108289,1.357875316,1
824,0.983241784,2.838520745,3.368685985,4.562698478,1.571565591,0.415736862,7.843894999,4.386307075,5.336719758,1.694022542,1.633448333,1
825,1.330936207,2.003509157,2.953961545,2.214719325,1.104310456,-0.534080732,8.255803954,4.969742964,2.272540741,-0.771354893,2.623362258,1
826,-1.425464927,4.011196277,3.524015395,2.69727487,0.4051236,1.704119427,6.285822043,4.093014515,3.290475858,-1.155282846,0.43438267,1
827,0.560321409,3.507228989,2.429527215,2.504342051,1.718088408,0.544358108,10.84110724,2.624556462,3.624979466,0.862515635,1.76005209,0
828,3.242714625,3.639663902,2.720324082,1.704440855,2.841262551,-0.894154228,9.147882768,3.016698028,2.400235791,0.992842095,2.788897082,1
829,0.112591224,3.338886814,1.214825716,3.337607174,3.485132777,0.733057092,9.616772001,2.446574892,2.858057258,1.5306708,0.317127404,1
830,1.91207371,1.250037106,2.32767702,3.635436535,1.054052099,0.883779932,10.38225299,3.667433689,2.30905862,1.821738617,2.104503405,1
831,1.281396055,3.853015738,4.177132971,2.275711258,0.411988056,2.673336561,8.236283548,3.472529337,3.541148203,0.639144563,0.483944368,1
832,1.688462011,-0.338071553,3.056952224,4.196914042,2.038439008,1.060782791,10.45038594,4.674671236,3.212818491,0.794557541,-0.455305706,1
833,-0.225094448,0.829485988,3.007421093,2.436588991,0.14990349,0.898769229,9.247130589,3.394151381,2.761128879,2.100447834,0.498069963,0
834,-0.166092592,1.786946038,2.526029263,2.61025891,1.518551746,0.087038298,8.707233725,4.330976136,1.783546102,1.61259273,1.367868131,1
835,0.815634759,1.003075608,2.168820266,2.54521316,0.177174415,0.531466395,7.208300905,4.231224277,2.191113703,0.126092386,3.318367383,1
836,1.237287966,2.266873108,5.706418776,4.107239013,3.016255469,0.312376041,7.184444828,3.272059875,3.15752782,1.261699174,3.542103982,1
837,1.235216745,2.672949494,3.067590697,4.797646232,1.329131752,0.203436805,7.67698013,3.800240351,2.28015184,0.474029543,2.143797363,1
838,-0.847617323,2.642997734,4.343539137,2.074113149,-0.086563909,2.066888762,7.460050685,4.134775348,1.808894282,1.475402824,2.133823356,1
839,2.766970282,1.635342445,3.316930256,4.005879476,0.493257469,2.506144009,7.726813023,3.992272743,3.749800903,0.920522879,1.929749461,1
840,0.934744096,2.517902472,1.222842321,1.740944389,1.63777444,1.199724111,9.288750604,2.607083199,3.132733285,0.755634352,3.3354325,1
841,-0.198594584,1.604364983,2.591449606,2.378633917,1.118647222,1.943148163,8.94956525,4.822350469,2.223175648,0.683464099,1.801357757,1
842,0.950241829,3.182834251,1.671078023,2.601856508,2.218273872,2.583172431,8.776526944,4.234719486,2.652445067,1.87585957,1.494737298,1
843,1.36569566,1.560256436,1.644065219,2.286106906,0.421480955,3.255411385,6.525689828,3.857887242,3.258625773,1.090853815,1.396035348,1
844,0.680599752,2.689024456,2.312321274,3.618115213,2.243372999,1.399136046,8.677233699,5.477154895,1.336694031,1.680371364,2.177379627,1
845,1.29400016,1.482710991,1.970392928,2.530105544,0.029820341,3.013431887,8.025471463,4.302474035,3.054922703,0.376836022,2.647880502,1
846,1.086523303,1.705178966,1.44345552,4.055069518,0.849789858,3.488104416,8.818040259,3.691517403,2.04220815,0.106980736,1.665402844,0
847,-0.570893463,1.681636061,2.648201145,2.27516957,0.22159383,1.205098664,7.512697448,2.923058331,3.283943053,0.361047298,2.697400908,1
848,0.54256567,2.74583707,3.46549472,4.773358473,-0.807585398,1.669019781,8.493478691,3.456148092,3.187340361,0.941478386,1.877542802,1
849,0.489387286,1.321233584,3.475243669,1.263602658,-0.117379489,0.924975161,7.849452173,3.766131955,2.466963414,0.15831282,2.577902979,1
850,1.237787029,0.815467683,2.545542618,2.333403935,1.046832742,2.548288336,9.859347583,5.868575322,3.748163372,1.578869989,2.353324741,1
851,1.125823249,2.478775863,4.41677961,4.046233747,1.128301764,2.078475617,9.187364009,3.389717898,4.260984423,1.900757801,1.117308663,1
852,0.701655602,5.222381943,0.737748049,3.453497852,0.888945079,-0.919905943,8.124708412,4.179341074,2.618718313,0.628589809,1.872707654,1
853,1.017824413,3.234458256,1.167470103,4.537998547,0.359601003,1.261030147,8.836579925,4.044071319,2.137171345,0.562446287,3.832151145,0
854,-2.133239977,3.11580594,2.920672516,3.719806393,0.776293163,1.805099566,8.464957101,3.678664061,2.928910625,-0.396327518,0.845035766,1
855,-1.382177933,1.576658526,3.115852219,2.442977769,-0.123733496,1.657017772,8.680522437,4.013500509,2.215720727,0.700314039,2.311055329,1
856,-0.023402263,0.342214215,4.124593445,3.182822927,0.622908285,0.675432678,8.42165732,2.626417267,2.282507646,2.227119014,3.142487925,1
857,-0.773425581,2.930678514,2.814038948,1.703563831,0.689793826,0.688970753,6.325593452,2.992515738,2.869774751,2.723962103,2.010448906,1
858,-1.421031574,2.156887844,1.73946723,2.302904022,2.733858919,2.668011352,9.258541209,5.38885636,2.780559622,2.170989713,1.09000719,1
859,0.289216761,2.622224899,1.983438205,1.230970606,0.433648206,-0.221689841,9.23438801,3.457336455,1.75006524,0.068143993,2.817056782,1
860,0.348569867,0.349139649,3.866779639,4.173110344,-0.824056165,1.928548026,8.926084724,3.561291971,2.328521172,3.145104464,2.133958269,1
861,-0.91846664,-0.498329702,1.915772148,3.913914573,-0.195979824,1.444769938,7.366791996,5.16490085,3.136794347,0.612762042,0.92380494,1
862,-0.907841849,1.856338539,2.989089203,4.367216366,1.256579368,1.154572209,7.404111142,4.055775449,3.440124901,1.8322788,2.260571279,1
863,0.661123252,0.08223893,2.065567006,3.439904143,0.472000568,1.277016141,9.996452716,5.169224396,3.013926323,-0.29560269,1.969848209,1
864,-0.012617264,0.864943388,1.933590369,3.527966408,2.178186289,2.070735592,10.22033592,5.066437789,2.869219021,1.2431439,2.596186084,1
865,-0.371140856,1.867337604,1.234008473,2.66270354,3.134497105,-0.176750207,8.683325143,3.091989929,1.675826513,-1.03948292,2.618599471,1
866,-0.837728836,0.980039289,4.366739987,2.719018141,0.257237237,0.58494214,8.355415132,5.217006439,3.597280486,3.088680657,0.003313345,1
867,-0.757099043,1.4316922,2.409905983,3.730820475,0.885907563,0.448260605,7.8506091,1.333431647,2.310473424,2.402003858,1.12383734,1
868,1.043681805,0.296913815,2.148569838,1.334321348,1.585731323,1.024587025,8.055258178,3.105644562,1.561284211,0.863975911,0.708894853,1
869,2.389436876,3.233197854,2.601145353,2.358529459,-0.754980612,1.563758007,8.075269313,2.816787764,0.188944951,0.812987033,1.846108163,1
870,-0.597038418,0.921826422,2.047574897,2.548189687,1.520653331,-0.933428612,9.503775529,3.578808018,3.339938129,1.545005359,1.695026346,1
871,4.058888294,2.387509385,1.642154929,3.122936964,-1.183197416,1.561918731,9.396499202,4.913125259,0.561721985,-1.272993706,2.854097796,1
872,1.415448607,0.767542652,2.983661291,1.313924859,-0.244970991,2.429079244,8.907964963,4.81211768,2.165752745,1.710701821,1.637715663,0
873,-0.860354914,2.780668459,2.548672083,3.671833103,2.132956366,0.869467942,6.986622803,1.939924056,2.918096526,1.070546893,2.414741129,1
874,1.09739033,2.010051477,0.324696001,4.610295044,2.463537618,2.249154889,8.451471705,3.735748273,2.672396094,0.311128751,1.140091195,1
875,1.473314366,1.69809503,2.06693039,3.487044159,3.025238168,0.158467675,7.944751422,3.450408687,1.810055945,0.512277798,2.537133988,1
876,1.644842743,0.348817554,3.768906819,2.008913982,1.915035497,0.329207925,8.226528902,2.360070023,0.791859415,3.955926339,0.862004569,1
877,0.524183274,1.484971707,3.534190356,4.880672085,1.124724206,0.539012604,9.341515082,3.834055384,3.585790739,-0.787981971,0.260663899,1
878,-1.335910557,0.952614231,1.159147108,4.007022415,-0.13343711,1.896971571,8.52991389,4.150023051,3.770478736,-1.16214682,3.11273141,1
879,1.204570123,1.382391881,2.695808285,1.937800728,1.236407241,1.293331862,8.306058511,5.323692178,2.708763568,2.366499987,1.641536859,1
880,1.299154148,2.244838749,2.174909347,2.91445829,2.155778414,1.372011684,9.355505618,5.46395813,3.382048725,1.35600937,2.007349609,1
881,0.555964914,2.62128617,3.325195202,3.98447136,0.735362043,2.628392413,9.028194954,3.343573782,4.023945836,0.846014562,2.061983889,1
882,0.269374708,3.247112957,4.169656186,2.150718248,0.566653421,0.136599855,8.355828709,2.52858025,3.15763275,0.419395849,2.943599922,1
883,-0.07274676,1.629402187,1.935176437,2.770668778,0.747591117,0.221624669,8.189689527,3.451837222,0.970321864,1.505536917,4.981031823,1
884,0.853419422,1.350895631,4.740328469,4.52348425,0.807727774,0.986125571,9.576386863,3.252036745,3.121436585,1.254185216,2.160138042,1
885,-0.555001897,1.32236327,2.787024081,3.559138881,0.56655157,1.76696662,8.420754423,5.893802406,2.927647276,1.39492462,3.241101036,1
886,1.900184819,0.483812657,2.331980539,2.650288668,0.673187101,0.094996442,7.011763536,2.252836772,2.799956284,1.148264551,1.696974316,1
887,-1.695487705,5.514418024,1.489881946,2.223184914,0.164143313,0.55644409,8.901817611,3.134156218,4.817365211,0.672359876,1.517019969,1
888,0.301621915,1.596750224,3.686253167,3.31421984,1.591448724,0.657120213,9.057724352,5.376505501,2.995349631,0.981324141,1.966324001,1
889,0.254365803,0.70938942,0.016473258,1.979922647,-0.152758632,0.973406744,9.77999852,3.415770454,3.044018097,0.7357098,3.347687651,1
890,0.131460991,2.523579874,2.707187607,1.918107007,-0.365778701,1.648094607,10.20704323,5.57492356,2.711160433,1.328705459,0.646895833,0
891,0.470081332,2.690473341,1.795580852,3.437286701,0.959658075,2.057109168,8.038592601,4.398215252,2.59232908,-0.829677695,1.141677804,1
892,-0.08443464,3.113931663,1.251387631,1.344793854,-0.321669441,1.76104952,8.547949497,4.811926772,2.55757222,1.484682148,2.715365541,1
893,1.200605111,3.448977026,2.071772795,1.545116323,2.605484418,1.20521358,7.939936006,4.191209374,4.360480107,-0.612442146,2.625864238,1
894,-1.619553595,0.428063373,2.230776615,2.591550272,0.847682152,1.103170846,8.699814893,3.89049066,3.441891233,-0.195619717,2.856281699,1
895,1.624440602,2.743954648,1.406951989,3.24235973,1.891996046,-1.688109085,8.630321669,4.614839513,2.80670036,1.375585193,2.579704725,1
896,0.610683977,1.24456216,2.475580703,2.980456231,1.191244462,0.420195359,9.211738205,3.739661428,3.776243644,3.768663396,2.543423823,1
897,0.616329898,0.430861934,4.264613597,3.194878165,0.395925932,3.309994002,7.66709787,4.494155387,2.111877759,0.609376043,1.061954566,0
898,1.969817753,1.70367243,3.629106266,2.323558939,0.886789357,0.936828501,9.257959432,4.793690005,3.837083528,0.144550724,0.991183186,1
899,0.374888583,0.536712615,2.189420382,3.315885508,0.113677683,0.173598342,8.516695127,5.651449103,2.709500876,1.115093709,2.08164968,1
900,1.338829183,1.030990691,0.702328287,2.058514304,1.190344605,1.309785495,9.854628195,4.541890343,3.606731388,1.896921127,2.889317229,1
901,1.885938878,1.669654165,2.150952147,2.793727851,-0.481089213,1.947368745,7.131912417,3.065918287,1.686096211,-0.996601326,2.475980895,1
902,-1.097463225,1.109392907,1.254973191,1.71159813,2.397416546,2.048934807,8.913116546,4.707488335,4.616951307,0.928422287,2.8665119,1
903,0.350364589,3.634383325,2.780889542,3.232896358,0.030677556,1.586094307,7.95011792,4.569086815,2.816114475,-0.748971419,2.098608176,1
904,0.17974259,2.209898026,4.043005344,1.975909435,1.38446966,1.211402996,9.322697926,2.593003396,2.820066702,2.321961774,0.792325861,1
905,1.761596379,1.592909535,2.105381797,4.522718259,0.290961151,1.732869239,9.080627017,4.147479022,2.580269974,0.65747796,1.715967566,1
906,-1.185230058,2.877947169,2.525973569,1.780354709,0.192279772,1.605492259,8.914164571,1.946150695,2.286499835,1.291719802,2.245422074,1
907,0.812402607,1.815671694,3.077518702,2.333890316,-0.595359042,-0.519047735,8.349721092,3.560756661,1.763328377,0.486241529,1.529764825,0
908,2.167231149,1.696573311,3.236284447,1.206291437,1.851525508,1.727021938,7.887978904,3.886624571,2.044914863,0.507816863,2.615797619,1
909,1.63961522,2.585716984,3.109867039,2.735886891,1.835314946,0.986789568,6.759258335,2.56322434,3.379216054,1.544131098,0.856830592,1
910,-0.349634207,1.029593577,3.69798157,1.583083155,1.159983232,0.623745818,7.947324836,5.345687398,0.507423547,1.349019649,0.041743614,1
911,0.438198901,2.238567066,5.189762277,2.875120088,1.721745823,2.38434341,10.43797865,4.702553547,3.517903148,1.747753479,1.430522532,1
912,-0.828369771,3.14802921,2.777416679,2.838822362,1.930392997,1.410862641,8.401538453,2.300565395,1.321436161,2.827186826,1.565588559,1
913,-0.68049061,2.743760528,3.375974475,1.292585445,1.897985305,2.196974852,10.16583971,2.615004052,3.283720261,-1.012243493,1.372459267,1
914,0.175217925,2.24263614,3.646778564,2.119374554,0.518245098,2.581128274,8.857290795,3.475916647,0.996696508,0.119372068,2.66736494,1
915,2.088847607,2.797887707,3.436739179,0.819900504,0.841428066,2.635866024,8.933772265,4.79225112,2.871376665,1.078784623,2.926484003,1
916,1.464284976,3.619149738,3.669280691,2.321701253,0.482522328,0.907617017,9.435272753,3.178214339,2.447968488,-0.667179487,1.785449128,1
917,0.576691053,1.146252127,2.606839532,2.799972326,-0.582883368,1.687103122,9.527957285,3.202640827,3.167503972,1.388972287,3.112020094,1
918,2.601329128,4.351390659,1.91624344,1.781604721,2.346825851,2.267417409,7.434570758,3.227148459,2.832876611,2.080446166,-0.300181225,0
919,0.788674393,3.761171273,2.344558541,4.199177515,3.048908623,1.475443932,7.890630972,3.812055712,2.106257747,0.769385113,-0.131292314,1
920,0.768240843,2.170663205,2.12365053,3.35761216,2.154820524,1.598320122,6.66252103,3.5102128,1.955656247,0.362249056,2.696434406,1
921,-0.022151522,2.475088172,1.927689297,2.716187635,0.98180696,0.052394043,7.143651028,3.355668272,3.618944359,1.055792459,2.264021605,1
922,-0.678029288,0.759625351,3.198585439,3.47878997,-1.170770574,1.21645702,10.40974942,4.598264264,2.547358101,0.967453981,1.471909778,1
923,1.193315978,1.777539144,2.697385285,4.009892209,0.924410163,0.864698768,8.142147154,2.335380135,3.573115147,-0.641440643,2.154483572,1
924,-0.091472752,3.817325979,3.402997167,3.848783808,1.971147227,-0.184263421,9.739002262,4.373733246,2.506124398,1.879511655,1.520222214,1
925,-0.01651003,1.600118299,3.252573331,3.336422745,1.024353339,0.635869213,8.291602647,3.625083095,1.639742992,-0.741093659,2.336090933,1
926,0.657226719,2.053035923,3.336364022,2.530219005,1.542270386,2.012791756,6.926263132,4.584215627,3.544693879,1.624088075,0.692219058,1
927,1.182085763,0.506075637,3.495843658,3.131525882,3.091603275,-0.210589949,7.886572082,3.557966931,0.733577876,2.144758115,1.220795005,1
928,0.776268969,2.789945504,2.63821882,3.056090116,0.59466984,0.093716048,9.331032411,3.030089846,3.895504019,-0.29767338,1.770356519,1
929,-0.233036694,1.555144721,1.590789979,1.590133059,0.854611125,-0.753527134,8.045131321,3.994957115,3.421291754,2.090967902,2.087094667,1
930,0.956883967,2.158326772,1.470964204,1.912604483,-1.068323254,2.485282383,7.810226453,3.852623642,2.151948229,1.654818357,2.419824693,1
931,1.586855079,1.418727614,2.915984613,4.279126652,3.008668942,1.927615649,6.90862754,3.746819198,1.168151944,0.197544574,-0.148670886,1
932,0.314882382,1.92322171,2.609067612,3.299558298,1.129355685,0.269427831,9.817980362,3.836142809,2.064427545,1.754959827,3.877529595,1
933,-0.414593753,2.914740512,2.704405113,5.049338026,0.704986405,2.226577973,9.020660378,4.3438619,1.384593627,2.491601577,1.412962711,1
934,1.01320932,4.459052801,2.983907437,2.772055901,0.584822649,-0.480825423,7.149971417,6.643807689,3.673620729,1.514706866,0.350600808,1
935,1.815530858,2.037322606,2.155226038,2.345878466,0.666622307,-0.507768802,6.92310902,4.908913481,1.910612116,0.487007737,1.639642774,1
936,2.299259096,3.465607107,2.465479614,2.903197801,0.197748095,0.876218624,8.245401,4.094759529,4.890802382,0.514101318,3.333921727,1
937,0.024267546,1.366726452,1.839099167,3.350073702,0.476355152,1.999856932,8.411735211,2.508037381,5.13804334,2.157116309,2.368753722,1
938,0.557344881,1.042211502,2.355821316,2.53820234,1.48412739,-0.446367166,8.394563495,2.566438236,3.54414782,-0.456715066,0.093598358,1
939,-0.190549783,1.569295196,2.045609154,3.658050865,0.698708579,1.409965887,8.550991373,3.056118812,2.873874042,2.693790196,2.242474515,1
940,0.321631103,2.779696555,2.038807149,3.207697063,0.623213881,1.544027952,10.04989682,2.733727743,3.429451447,2.686628563,0.525317387,1
941,-2.165113593,1.544602985,2.876051087,2.806689756,2.236420786,2.759962099,7.407067716,2.805697044,2.427413195,-1.069814166,0.668887362,1
942,0.789617529,2.676283874,3.270199074,4.182036314,1.428040527,0.482404478,7.696635369,4.006885499,5.183897974,1.809697062,1.913414026,1
943,0.452763929,1.89638665,3.508095401,3.647777185,1.235028407,2.385676932,9.036708137,2.310043998,3.478594289,-1.70838958,0.514302531,1
944,1.283900445,1.552881195,1.240576066,2.870605522,-0.432547277,1.509966612,8.64328693,4.529246139,1.678996451,1.063269801,1.194255167,1
945,0.494854157,2.189167808,3.798286746,2.993961567,0.918031501,0.930651691,7.965535336,2.773487571,4.025916638,1.903474894,1.256876541,1
946,-0.288750909,3.454971792,3.211527772,3.294222108,3.125521243,-0.525465275,8.131767147,4.653286629,0.802972584,0.75883678,2.170669659,1
947,1.712852898,1.002148357,2.766320512,3.271531481,0.670909485,1.159969605,8.601865172,1.972927938,2.556443194,-0.702966085,1.618390435,1
948,0.59031622,3.858683835,1.760899466,2.956914264,0.838704746,1.673967365,8.496639411,4.131869565,1.607911245,1.345650728,1.630815827,1
949,-0.135202922,2.121668952,1.968314239,1.604414191,1.261825064,1.759100755,8.095788191,3.728697396,3.767459999,1.081155125,2.167497879,1
950,2.421701405,1.475557499,1.802034906,3.989029299,0.517240784,1.682632332,8.093750271,3.06234204,2.623553034,1.026836395,2.875612713,1
951,-0.447593964,2.419252954,2.175697007,4.322073685,0.779887739,2.703162285,8.800319487,5.122771501,4.45550092,-0.097625616,0.218428878,1
952,-0.302005898,3.022457817,3.646481983,3.495410451,0.844874048,2.348168484,8.599704472,2.790702557,2.256594381,2.139593884,1.701036956,1
953,0.828272484,2.479845979,2.317601798,3.619386433,0.17037392,0.350671996,8.593391854,3.880199639,3.828886661,0.761267904,1.846859453,1
954,-0.180277594,2.54220696,2.613105242,2.086474785,-0.645039174,0.888433731,7.519214651,4.68209828,2.86208694,1.251148673,2.536120856,1
955,1.452394751,1.333759745,2.036204563,2.980481016,2.366275767,1.674506161,7.741534516,3.556172969,2.725789743,1.432790886,1.124528405,1
956,1.539876271,2.152956009,3.87336189,2.241787415,1.294050659,-1.752833183,7.830803876,5.525182245,3.642363894,-0.555964888,2.452611527,1
957,-0.066073508,1.784227356,1.474748973,3.497468239,0.308883729,0.691618186,8.215488261,4.405284086,2.079299523,0.014926645,2.330966434,1
958,-0.606005585,0.6034227,1.75000489,2.967182375,1.821620612,0.608983759,9.060565911,3.459396871,4.496727833,2.744907579,1.638045205,1
959,0.234706245,2.544961835,2.079401787,2.900387938,0.94376326,1.890045874,9.657023745,1.634379872,4.829583504,0.485413689,1.346271168,1
960,-0.522311637,2.676722612,0.891819903,2.992499581,0.427942904,0.295166677,5.998761325,3.285503712,1.415789519,-0.027861976,1.886448907,1
961,-1.265792007,1.569219448,3.195052673,2.031204177,0.449392437,0.164138058,9.770694194,4.318340572,2.432318264,0.665551095,2.808032418,1
962,1.016441833,3.592603951,1.150619475,2.514876678,-0.101230616,0.620217231,6.827473308,2.166270222,3.438338891,0.418432254,1.377491592,1
963,-1.15895506,2.530163575,4.523716841,3.289597162,0.341263601,1.982446468,9.79241002,3.663108919,2.321774377,1.053599447,1.653401206,1
964,-0.055750586,0.659723562,2.671209957,2.462990877,-1.113065318,0.59293643,6.148675204,2.887673276,1.584518376,-0.274133918,3.165710483,1
965,0.085749348,2.986165108,2.709731563,2.652520944,1.055250658,0.738937204,9.15915295,3.694768387,0.575971112,0.576214967,0.083452049,1
966,0.638046492,2.047007213,3.335890972,1.020946515,0.71830497,1.839082307,7.60779417,3.190871364,4.414923918,-0.19991119,2.997891164,1
967,0.508323392,2.258517603,2.853133307,3.990621074,-2.951752778,1.667992248,8.541357702,2.999014493,3.527946957,1.415819396,2.549345235,1
968,1.150069818,0.670526692,3.719224809,2.899073523,0.381521545,-0.175104163,9.710402191,3.89095085,2.786554538,1.003727035,3.217972051,1
969,-0.372485325,1.975362623,1.543457215,3.922538962,1.37759987,1.993788423,7.230484794,3.251372419,1.304440058,-0.802226154,2.049051731,1
970,1.250786282,2.632351568,3.203706986,2.054351688,1.190975644,0.188431049,7.38887911,3.922102225,2.901972621,1.175988255,0.279720538,1
971,-1.310811678,1.70985982,2.676038065,4.155136476,2.584038297,1.262244533,8.007508627,4.335401935,2.312035677,0.840494462,0.513032298,1
972,2.250027958,2.469452801,4.84429872,4.13037426,2.10443752,0.405256479,7.870749073,3.639649547,3.18308888,2.366005689,1.658398371,1
973,0.999063173,1.71908488,2.188630274,3.084244614,2.205913052,2.229459864,8.497900202,4.506035516,4.001552549,1.904180684,0.633820713,1
974,0.797598459,1.061832765,4.258744976,2.971861993,0.009854501,-0.02052491,9.529752681,3.426090832,2.334702457,-0.851411467,0.977727962,1
975,1.598280813,2.385807609,1.532846184,1.937228009,2.080198635,3.020427667,9.989093897,5.044787973,2.613697732,0.857146586,2.078147974,1
976,1.658768697,1.983712869,0.866423165,3.836208175,-0.207667275,2.092304818,8.819469903,3.943889554,3.24486355,0.057215344,0.975386147,1
977,2.005658212,0.72387355,3.071598064,2.812218883,2.171630541,-0.086368109,6.454434696,3.187966562,2.815930095,0.193283494,2.67226463,1
978,-0.925246063,3.037227681,0.905491996,1.792526848,1.069664006,2.711426328,9.185549447,3.396307033,4.149109516,1.521008287,4.185737074,1
979,1.930497667,1.338620627,2.193487081,2.109166672,1.436902054,2.379416252,9.235453431,4.81156175,3.011038189,1.3079535,-0.606208531,1
